"COM";"REG";"DEP";"LIBCOM";"code_iris";"LIBIRIS";"num";"P14_POP";"longitude";"latitude"
"01283";84;"01";"Oyonnax";"012830305";"Veyziat";54;1447;5.65229825;46.2600741003003
"01283";84;"01";"Oyonnax";"012830304";"Exterieur Est";1338;1975;5.65229825;46.2600741003003
"01283";84;"01";"Oyonnax";"012830301";"Ville Ouest";469;2536;5.65229825;46.2600741003003
"01283";84;"01";"Oyonnax";"012830303";"Ville Nord";558;2178;5.65229825;46.2600741003003
"01283";84;"01";"Oyonnax";"012830203";"Nierme et Geilles";70;2329;5.65229825;46.2600741003003
"01284";84;"01";"Ozan";"012840000";"Ozan (commune non iris<e9>e)";51;659;4.9190283;46.3863661502785
"01285";84;"01";"Parcieux";"012850000";"Parcieux (commune non iris<e9>e)";40;1153;4.82998675;45.9197047503548
"01286";84;"01";"Parves et Nattages";"012860000";"Parves et Nattages (commune non iris<e9>e)";25;936;5.74925175;45.731742800382
"01288";84;"01";"P<e9>ron";"012880000";"P<e9>ron (commune non iris<e9>e)";37;2489;5.913891;46.1934505003114
"01289";84;"01";"P<e9>ronnas";"012890102";"Peripherie";390;3464;5.2193966;46.1692613003154
"01289";84;"01";"P<e9>ronnas";"012890101";"Centre";228;2732;5.2193966;46.1692613003154
"01290";84;"01";"P<e9>rouges";"012900000";"P<e9>rouges (commune non iris<e9>e)";447;1206;5.1791628;45.8788112003608
"01291";84;"01";"Perrex";"012910000";"Perrex (commune non iris<e9>e)";27;796;4.97182375;46.2462715503026
"01294";84;"01";"Peyrieu";"012940000";"Peyrieu (commune non iris<e9>e)";3;838;5.6832971;45.67411515039
"01295";84;"01";"Peyzieux-sur-Sa<f4>ne";"012950000";"Peyzieux-sur-Sa<f4>ne (commune non iris<e9>e)";23;640;4.8192347;46.122632050323
"01296";84;"01";"Pirajoux";"012960000";"Pirajoux (commune non iris<e9>e)";62;396;5.27021445;46.3860556002785
"01297";84;"01";"Pizay";"012970000";"Pizay (commune non iris<e9>e)";9;749;5.09013735;45.8906628503591
"01298";84;"01";"Plagne";"012980000";"Plagne (commune non iris<e9>e)";1;123;5.7181138;46.1889764003122
"01299";84;"01";"Le Plantay";"012990000";"Le Plantay (commune non iris<e9>e)";3;530;5.0891126;46.0234671503388
"01301";84;"01";"Polliat";"013010000";"Polliat (commune non iris<e9>e)";38;2489;5.1355544;46.2504340003019
"01302";84;"01";"Pollieu";"013020000";"Pollieu (commune non iris<e9>e)";4;158;5.74610165;45.795514650373
"01303";84;"01";"Poncin";"013030000";"Poncin (commune non iris<e9>e)";70;1681;5.4127126;46.091570000328
"01304";84;"01";"Pont-d'Ain";"013040000";"Pont-d'Ain (commune non iris<e9>e)";69;2801;5.34888615;46.0555932003338
"01305";84;"01";"Pont-de-Vaux";"013050000";"Pont-de-Vaux (commune non iris<e9>e)";166;2290;4.92703305;46.4414056502687
"01306";84;"01";"Pont-de-Veyle";"013060000";"Pont-de-Veyle (commune non iris<e9>e)";518;1595;4.8817528;46.2647210002995
"01307";84;"01";"Port";"013070000";"Port (commune non iris<e9>e)";22;846;5.58072135;46.153750300318
"01308";84;"01";"Pougny";"013080000";"Pougny (commune non iris<e9>e)";30;818;5.94933185;46.1455643003193
"01310";84;"01";"Pr<e9>meyzel";"013100000";"Pr<e9>meyzel (commune non iris<e9>e)";4;229;5.64212045;45.6828270003888
"01311";84;"01";"Pr<e9>millieu";"013110000";"Pr<e9>millieu (commune non iris<e9>e)";1;46;5.5648746;45.878067450361
"01313";84;"01";"Pr<e9>vessin-Mo<eb>ns";"013130000";"Pr<e9>vessin-Mo<eb>ns (commune non iris<e9>e)";10010;7710;6.072236;46.2594666503004
"01314";84;"01";"Priay";"013140000";"Priay (commune non iris<e9>e)";32;1666;5.283011;46.0191072503395
"01317";84;"01";"Ramasse";"013170000";"Ramasse (commune non iris<e9>e)";8;305;5.35693555;46.1892504503121
"01318";84;"01";"Ranc<e9>";"013180000";"Ranc<e9> (commune non iris<e9>e)";73;703;4.8665297;45.9674074503475
"01319";84;"01";"Relevant";"013190000";"Relevant (commune non iris<e9>e)";7;467;4.93990985;46.0807996503297
"01320";84;"01";"Replonges";"013200000";"Replonges (commune non iris<e9>e)";564;3662;4.87844575;46.3070662502923
"01321";84;"01";"Revonnas";"013210000";"Revonnas (commune non iris<e9>e)";25;920;5.3349581;46.1633384003164
"01322";84;"01";"Reyrieux";"013220000";"Reyrieux (commune non iris<e9>e)";103;4490;4.83149535;45.9370154003521
"01323";84;"01";"Reyssouze";"013230000";"Reyssouze (commune non iris<e9>e)";33;965;4.9146261;46.428429300271
"01325";84;"01";"Rignieux-le-Franc";"013250000";"Rignieux-le-Franc (commune non iris<e9>e)";8;968;5.1674835;45.9515275503499
"01328";84;"01";"Romans";"013280000";"Romans (commune non iris<e9>e)";3;600;5.0217459;46.1216797503232
"01329";84;"01";"Rossillon";"013290000";"Rossillon (commune non iris<e9>e)";155;146;5.5987361;45.8358295503672
"01331";84;"01";"Saint-Alban";"013310000";"Saint-Alban (commune non iris<e9>e)";10;171;5.4566417;46.0965555003273
"01332";84;"01";"Saint-Andr<e9>-de-B<e2>g<e9>";"013320000";"Saint-Andr<e9>-de-B<e2>g<e9> (commune non iris<e9>e)";25;726;4.91329325;46.2975625002939
"01333";84;"01";"Saint-Andr<e9>-de-Corcy";"013330000";"Saint-Andr<e9>-de-Corcy (commune non iris<e9>e)";153;3016;4.95296205;45.9287260503534
"01334";84;"01";"Saint-Andr<e9>-d'Huiriat";"013340000";"Saint-Andr<e9>-d'Huiriat (commune non iris<e9>e)";94;557;4.91447995;46.2161551003077
"01335";84;"01";"Saint-Andr<e9>-le-Bouchoux";"013350000";"Saint-Andr<e9>-le-Bouchoux (commune non iris<e9>e)";1;368;5.07762035;46.1137817503245
"01336";84;"01";"Saint-Andr<e9>-sur-Vieux-Jonc";"013360000";"Saint-Andr<e9>-sur-Vieux-Jonc (commune non iris<e9>e)";72;1125;5.14306455;46.1500533503186
"01337";84;"01";"Saint-B<e9>nigne";"013370000";"Saint-B<e9>nigne (commune non iris<e9>e)";280;1232;4.952034;46.4517389502669
"01338";84;"01";"Grosl<e9>e-Saint-Benoit";"013380000";"Grosl<e9>e-Saint-Benoit (commune non iris<e9>e)";56;1191;5.5822278;45.7010859503862
"01339";84;"01";"Saint-Bernard";"013390000";"Saint-Bernard (commune non iris<e9>e)";48;1416;4.74198765;45.9502097003501
"01342";84;"01";"Sainte-Croix";"013420000";"Sainte-Croix (commune non iris<e9>e)";21;547;5.04771965;45.897828050358
"01343";84;"01";"Saint-Cyr-sur-Menthon";"013430000";"Saint-Cyr-sur-Menthon (commune non iris<e9>e)";95;1730;4.9669238;46.2751026502977
"01344";84;"01";"Saint-Denis-l<e8>s-Bourg";"013440000";"Saint-Denis-l<e8>s-Bourg (commune non iris<e9>e)";490;5505;5.1822529;46.2096980003087
"01345";84;"01";"Saint-Denis-en-Bugey";"013450000";"Saint-Denis-en-Bugey (commune non iris<e9>e)";85;2255;5.32597585;45.9496182003502
"01346";84;"01";"Saint-Didier-d'Aussiat";"013460000";"Saint-Didier-d'Aussiat (commune non iris<e9>e)";4;890;5.0535874;46.3075083502922
"01347";84;"01";"Saint-Didier-de-Formans";"013470000";"Saint-Didier-de-Formans (commune non iris<e9>e)";50;1853;4.77672115;45.9586692003488
"01348";84;"01";"Saint-Didier-sur-Chalaronne";"013480000";"Saint-Didier-sur-Chalaronne (commune non iris<e9>e)";78;2799;4.8229737;46.1876724503124
"01349";84;"01";"Saint-<c9>loi";"013490000";"Saint-<c9>loi (commune non iris<e9>e)";5;448;5.15062135;45.9342323503525
"01350";84;"01";"Saint-<c9>tienne-du-Bois";"013500000";"Saint-<c9>tienne-du-Bois (commune non iris<e9>e)";877;2574;5.27938355;46.2756207002976
"01351";84;"01";"Saint-<c9>tienne-sur-Chalaronne";"013510000";"Saint-<c9>tienne-sur-Chalaronne (commune non iris<e9>e)";96;1529;4.86929495;46.1451253003194
"01352";84;"01";"Saint-<c9>tienne-sur-Reyssouze";"013520000";"Saint-<c9>tienne-sur-Reyssouze (commune non iris<e9>e)";2;563;5.0030743;46.3997666502761
"01353";84;"01";"Sainte-Euph<e9>mie";"013530000";"Sainte-Euph<e9>mie (commune non iris<e9>e)";21;1632;4.79272065;45.9650737003479
"01354";84;"01";"Saint-Genis-Pouilly";"013540101";"Ouest";442;3555;6.0366072;46.255762000301
"01354";84;"01";"Saint-Genis-Pouilly";"013540103";"Centre";1475;3051;6.0366072;46.255762000301
"01354";84;"01";"Saint-Genis-Pouilly";"013540102";"Est";176;3248;6.0366072;46.255762000301
"01355";84;"01";"Saint-Genis-sur-Menthon";"013550000";"Saint-Genis-sur-Menthon (commune non iris<e9>e)";8;473;5.01611195;46.2809531002967
"01356";84;"01";"Saint-Georges-sur-Renon";"013560000";"Saint-Georges-sur-Renon (commune non iris<e9>e)";1;219;5.0285441;46.1032906003262
"01357";84;"01";"Saint-Germain-de-Joux";"013570000";"Saint-Germain-de-Joux (commune non iris<e9>e)";44;490;5.7435792;46.1810569003135
"01358";84;"01";"Saint-Germain-les-Paroisses";"013580000";"Saint-Germain-les-Paroisses (commune non iris<e9>e)";4;417;5.6190405;45.7729325003762
"01360";84;"01";"Saint-Jean-de-Gonville";"013600000";"Saint-Jean-de-Gonville (commune non iris<e9>e)";155;1586;5.9394844;46.2184830003073
"01361";84;"01";"Saint-Jean-de-Niost";"013610000";"Saint-Jean-de-Niost (commune non iris<e9>e)";105;1426;5.20665085;45.8383920003668
"01362";84;"01";"Saint-Jean-de-Thurigneux";"013620000";"Saint-Jean-de-Thurigneux (commune non iris<e9>e)";38;784;4.895934;45.9597497003487
"01363";84;"01";"Saint-Jean-le-Vieux";"013630000";"Saint-Jean-le-Vieux (commune non iris<e9>e)";26;1664;5.38052155;46.0281555503381
"01364";84;"01";"Saint-Jean-sur-Reyssouze";"013640000";"Saint-Jean-sur-Reyssouze (commune non iris<e9>e)";48;736;5.05824745;46.3912059002776
"01365";84;"01";"Saint-Jean-sur-Veyle";"013650000";"Saint-Jean-sur-Veyle (commune non iris<e9>e)";20;1090;4.9203353;46.2685275002989
"01366";84;"01";"Sainte-Julie";"013660000";"Sainte-Julie (commune non iris<e9>e)";40;962;5.2840321;45.8801850003606
"01367";84;"01";"Saint-Julien-sur-Reyssouze";"013670000";"Saint-Julien-sur-Reyssouze (commune non iris<e9>e)";21;731;5.1063611;46.3977356502765
"01368";84;"01";"Saint-Julien-sur-Veyle";"013680000";"Saint-Julien-sur-Veyle (commune non iris<e9>e)";12;760;4.95592345;46.2072672503092
"01369";84;"01";"Saint-Just";"013690000";"Saint-Just (commune non iris<e9>e)";16;898;5.28480275;46.1947206003112
"01370";84;"01";"Saint-Laurent-sur-Sa<f4>ne";"013700000";"Saint-Laurent-sur-Sa<f4>ne (commune non iris<e9>e)";183;1783;4.839592;46.3054493502925
"01371";84;"01";"Saint-Marcel";"013710000";"Saint-Marcel (commune non iris<e9>e)";6;1350;4.98622585;45.9484571003504
"01372";84;"01";"Saint-Martin-de-Bavel";"013720000";"Saint-Martin-de-Bavel (commune non iris<e9>e)";10;431;5.67781855;45.8466402503656
"01373";84;"01";"Saint-Martin-du-Fr<ea>ne";"013730000";"Saint-Martin-du-Fr<ea>ne (commune non iris<e9>e)";279;1088;5.5707623;46.1346401503211
"01374";84;"01";"Saint-Martin-du-Mont";"013740000";"Saint-Martin-du-Mont (commune non iris<e9>e)";136;1757;5.3302261;46.1063775003256
"01375";84;"01";"Saint-Martin-le-Ch<e2>tel";"013750000";"Saint-Martin-le-Ch<e2>tel (commune non iris<e9>e)";7;804;5.120597;46.2903054502951
"01376";84;"01";"Saint-Maurice-de-Beynost";"013760000";"Saint-Maurice-de-Beynost (commune non iris<e9>e)";706;3962;4.9764828;45.8322485503677
"01378";84;"01";"Saint-Maurice-de-Gourdans";"013780000";"Saint-Maurice-de-Gourdans (commune non iris<e9>e)";167;2461;5.17194665;45.8189448503696
"01379";84;"01";"Saint-Maurice-de-R<e9>mens";"013790000";"Saint-Maurice-de-R<e9>mens (commune non iris<e9>e)";39;744;5.2705899;45.9540561003495
"01380";84;"01";"Saint-Nizier-le-Bouchoux";"013800000";"Saint-Nizier-le-Bouchoux (commune non iris<e9>e)";9;685;5.171674;46.4549157002663
"01381";84;"01";"Saint-Nizier-le-D<e9>sert";"013810000";"Saint-Nizier-le-D<e9>sert (commune non iris<e9>e)";98;909;5.1470136;46.0520187503343
"01382";84;"01";"Sainte-Olive";"013820000";"Sainte-Olive (commune non iris<e9>e)";10;291;4.93501965;46.0146918003402
"01383";84;"01";"Saint-Paul-de-Varax";"013830000";"Saint-Paul-de-Varax (commune non iris<e9>e)";85;1464;5.13045065;46.0945164003276
"01384";84;"01";"Saint-Rambert-en-Bugey";"013840000";"Saint-Rambert-en-Bugey (commune non iris<e9>e)";301;2265;5.441808;45.9530802003497
"01385";84;"01";"Saint-R<e9>my";"013850000";"Saint-R<e9>my (commune non iris<e9>e)";491;984;5.1646726;46.1857371503127
"01386";84;"01";"Saint-Sorlin-en-Bugey";"013860000";"Saint-Sorlin-en-Bugey (commune non iris<e9>e)";42;1110;5.3690557;45.8864387503597
"01388";84;"01";"Saint-Trivier-de-Courtes";"013880000";"Saint-Trivier-de-Courtes (commune non iris<e9>e)";21;1099;5.0672486;46.4578571002658
"01389";84;"01";"Saint-Trivier-sur-Moignans";"013890000";"Saint-Trivier-sur-Moignans (commune non iris<e9>e)";35;1848;4.8983547;46.0632513503325
"01390";84;"01";"Saint-Vulbas";"013900000";"Saint-Vulbas (commune non iris<e9>e)";95;1126;5.26713625;45.8234402503689
"01391";84;"01";"Salavre";"013910000";"Salavre (commune non iris<e9>e)";2;293;5.34566925;46.3628615502826
"01392";84;"01";"Samognat";"013920000";"Samognat (commune non iris<e9>e)";20;668;5.58243905;46.273265650298
"01393";84;"01";"Sandrans";"013930000";"Sandrans (commune non iris<e9>e)";14;514;4.9824214;46.0709057003313
"01396";84;"01";"Sault-Br<e9>naz";"013960000";"Sault-Br<e9>naz (commune non iris<e9>e)";20;1010;5.40073325;45.8610075003635
"01397";84;"01";"Sauverny";"013970000";"Sauverny (commune non iris<e9>e)";100;1048;6.11004545;46.3132015002912
"01398";84;"01";"Savigneux";"013980000";"Savigneux (commune non iris<e9>e)";35;1268;4.8559332;45.9946343003433
"01399";84;"01";"S<e9>gny";"013990000";"S<e9>gny (commune non iris<e9>e)";545;1923;6.07311215;46.2944812002944
